Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-10-26,75.556,76.124,73.269,74.884,293310839
2012-10-31,73.752,74.63,72.862,73.808,146915481
2012-11-01,74.166,74.757,73.662,73.956,104121717
2012-11-02,73.881,74.008,71.259,71.514,172660257
2012-11-05,72.344,72.872,71.609,72.482,152446709
2012-11-06,73.177,73.238,71.92,72.263,107954478
2012-11-07,71.468,71.558,69.215,69.497,227293753
2012-11-08,69.824,70.021,66.665,66.974,302622304
2012-11-09,67.308,69.106,66.472,68.133,266626248
2012-11-12,69.018,69.058,67.087,67.61,147866337
2012-11-13,67.121,68.561,66.803,67.618,152850487
2012-11-14,67.94,68.182,66.781,66.866,136744897
2012-11-15,66.945,67.19,65.091,65.463,226384951
2012-11-16,65.412,66.012,62.985,65.721,363292033
2012-11-19,67.342,70.679,67.241,70.457,235887132
2012-11-20,71.231,71.235,69.069,69.86,184255083
2012-11-21,70.273,70.662,69.32,69.955,106978145
2012-11-23,70.639,71.24,70.071,71.177,78235342
2012-11-26,71.725,73.481,71.452,73.423,180533990
2012-11-27,73.426,73.533,72.25,72.831,152832782
2012-11-28,71.895,72.957,71.274,72.601,149381385
2012-11-29,73.509,74.01,72.891,73.402,147501002
2012-11-30,73.011,73.281,72.568,72.895,112114283
2012-12-03,73.935,74.053,72.921,73.004,104386748
2012-12-04,72.457,72.461,71.258,71.721,159869391
2012-12-05,70.855,70.898,67.104,67.106,299324188
2012-12-06,65.876,68.912,64.594,68.157,337436188
2012-12-07,68.923,69.145,66.012,66.412,225768196
2012-12-10,65.387,67.068,64.956,65.987,180726883
2012-12-11,67.226,68.445,66.925,67.427,169559578
2012-12-12,68.224,68.251,66.793,67.131,139611475
2012-12-13,66.152,66.959,65.483,65.971,179206056
2012-12-14,64.107,64.53,62.969,63.491,289384143
2012-12-17,63.386,64.761,62.424,64.619,217410039
2012-12-18,65.387,66.62,64.793,66.493,179246442
2012-12-19,66.191,66.469,65.447,65.551,128768348
2012-12-20,66.012,66.035,64.626,64.978,136114860
2012-12-21,63.831,64.721,63.546,64.68,171015079
2012-12-24,64.806,65.294,64.605,64.782,50397250
2012-12-26,64.64,64.696,63.657,63.891,86654179
2012-12-27,63.96,64.295,62.853,64.149,130416050
2012-12-28,63.552,64.074,63.283,63.468,101528173
2012-12-31,63.528,66.679,63.395,66.278,188975789
2013-01-02,68.975,69.122,67.456,68.381,160653065
2013-01-03,68.196,68.459,67.378,67.515,101131687
2013-01-04,66.876,67.084,65.487,65.638,170327261
2013-01-07,65.016,65.922,64.167,65.249,138719104
2013-01-08,65.911,66.246,64.92,65.426,131384312
2013-01-09,65.101,65.388,64.263,64.4,116820356
2013-01-10,65.826,65.849,64.208,65.198,172243886
2013-01-11,64.907,65.427,64.641,64.8,100521594
2013-01-14,62.607,63.206,62.088,62.491,210395398
2013-01-15,62.064,62.146,60.2,60.52,251090999
2013-01-16,61.605,63.45,61.339,63.027,197959081
2013-01-17,63.555,63.612,62.525,62.607,129856144
2013-01-18,62.088,62.55,61.825,62.275,135630938
2013-01-22,62.841,63.252,61.854,62.869,132092960
2013-01-23,63.371,64.139,62.869,64.018,245972726
2013-01-24,57.291,58.004,56.073,56.107,418701805
2013-01-25,56.256,56.821,54.178,54.786,346288177
2013-01-28,54.529,56.446,54.285,56.025,225042456
2013-01-29,57.103,57.318,56.308,57.074,163685446
2013-01-30,56.917,57.614,56.605,56.895,119572935
2013-01-31,56.914,57.202,56.666,56.727,91523561
2013-02-01,57.18,57.227,55.839,56.495,154649233
2013-02-04,56.531,56.786,55.052,55.091,136746375
2013-02-05,55.304,57.258,55.078,57.02,164330313
2013-02-06,56.85,58.097,56.367,56.961,170096918
2013-02-07,58.035,58.875,56.887,58.653,200291461
2013-02-08,59.377,59.98,58.657,59.502,180419328
2013-02-11,59.69,60.746,59.287,60.123,147427529
2013-02-12,60.069,60.429,58.592,58.612,173356584
2013-02-13,58.527,59.331,58.03,58.505,135406216
2013-02-14,58.19,59.079,58.127,58.451,101316514
2013-02-15,58.734,58.897,57.614,57.644,111699186
2013-02-19,57.761,57.968,56.855,57.624,124188528
2013-02-20,57.337,57.337,56.223,56.228,135713035
2013-02-21,55.87,56.267,55.47,55.878,127370491
2013-02-22,56.278,56.571,55.945,56.474,94201525
2013-02-25,56.855,57.011,55.44,55.467,106083677
2013-02-26,55.6,56.565,54.824,56.244,142835668
2013-02-27,56.175,56.678,55.197,55.691,167399818
2013-02-28,55.627,56.104,55.294,55.294,91914345
2013-03-01,54.868,54.892,53.865,53.927,157383802
2013-03-04,53.589,53.641,52.491,52.618,165901687
2013-03-05,52.799,54.517,52.707,54.009,181914246
2013-03-06,54.43,54.526,53.169,53.32,131174860
2013-03-07,53.179,54.117,52.748,53.939,133469052
2013-03-08,53.841,54.547,53.693,54.08,111619505
2013-03-11,53.829,54.994,53.259,54.85,135202603
2013-03-12,54.57,54.976,53.56,53.67,132829582
2013-03-13,53.673,54.429,53.285,53.661,115696779
2013-03-14,54.221,54.445,53.924,54.181,86633929
2013-03-15,54.858,55.648,54.775,55.579,183590941
2013-03-18,55.3,57.308,55.27,57.087,172824873
2013-03-19,57.564,57.744,56.184,56.933,150181597
2013-03-20,57.302,57.331,56.317,56.633,87998292
2013-03-21,56.4,57.372,56.383,56.714,109264547
2013-03-22,56.944,57.889,56.761,57.864,112643152
2013-03-25,58.211,58.868,57.847,58.073,142871805
2013-03-26,58.305,58.356,57.69,57.766,83902301
2013-03-27,57.18,57.226,56.464,56.633,94483832
2013-03-28,56.35,56.6,55.322,55.451,126293060
2013-04-01,55.389,55.585,53.58,53.732,111028308
2013-04-02,53.564,54.887,53.418,53.839,150997436
2013-04-03,54.038,54.779,53.906,54.114,103496925
2013-04-04,54.337,54.492,53.272,53.578,102201474
2013-04-05,53.179,53.233,52.573,53.015,109199282
2013-04-08,53.223,53.552,52.927,53.395,85796078
2013-04-09,53.412,53.679,52.961,53.49,87430836
2013-04-10,53.641,54.75,53.369,54.582,107129026
2013-04-11,54.334,54.867,54.017,54.409,93637893
2013-04-12,54.388,54.388,53.753,53.841,68032412
2013-04-15,53.493,53.601,52.557,52.593,90420786
2013-04-16,52.81,53.441,52.686,53.398,87028961
2013-04-17,52.647,52.691,49.871,50.46,269340032
2013-04-18,50.729,50.832,48.823,49.111,189890607
2013-04-19,48.6,50.059,48.24,48.92,173648448
2013-04-22,49.231,50.384,49.016,49.944,122496158
2013-04-23,50.61,51.158,49.961,50.877,188359306
2013-04-24,49.299,52.018,49.167,50.79,276465362
2013-04-25,51.513,51.855,50.985,51.158,109488648
2013-04-26,51.337,52.459,51.14,52.263,217856318
2013-04-29,52.684,54.32,52.611,53.882,182466988
2013-04-30,54.506,55.777,54.123,55.465,197043705
2013-05-01,55.675,55.738,54.416,55.032,144542966
2013-05-02,55.343,56.196,55.194,55.811,120287940
2013-05-03,56.534,56.776,56.265,56.369,103048598
2013-05-06,57.086,57.901,56.912,57.713,141520427
2013-05-07,58.248,58.346,56.835,57.456,137826774
2013-05-08,57.504,58.297,57.099,58.103,134676323
2013-05-09,57.983,58.384,57.448,57.599,112875963
2013-05-10,57.749,57.97,56.807,57.12,94789034
2013-05-13,56.935,57.741,56.933,57.345,89770351
2013-05-14,57.233,57.399,55.753,55.972,126576206
2013-05-15,55.38,55.612,53.26,54.076,209970417
2013-05-16,53.373,55.21,52.821,54.801,170883444
2013-05-17,55.367,55.494,54.351,54.632,121208027
2013-05-20,54.461,56.217,54.235,55.853,127759716
2013-05-21,55.249,56.175,54.752,55.44,129206296
2013-05-22,55.996,56.536,55.258,55.654,125516854
2013-05-23,54.971,56.262,54.953,55.752,100017510
2013-05-24,55.594,56.199,55.528,56.136,78231310
2013-05-28,56.731,56.885,55.594,55.664,109278713
2013-05-29,55.483,56.43,55.408,56.107,93645507
2013-05-30,56.198,57.315,56.052,56.943,100144218
2013-05-31,57.062,57.64,56.683,56.711,108816324
2013-06-03,56.837,57.043,55.799,56.837,105408936
2013-06-04,57.15,57.305,56.417,56.66,84255031
2013-06-05,56.198,56.837,55.951,56.13,82214932
2013-06-06,56.174,56.367,54.734,55.289,118098974
2013-06-07,55.044,55.892,54.573,55.713,114606986
2013-06-10,56.078,56.63,55.082,55.345,127516349
2013-06-11,54.947,55.832,54.641,55.178,81044202
2013-06-12,55.421,55.641,54.414,54.499,75117059
2013-06-13,54.539,55.124,54.066,54.972,80991495
2013-06-14,54.904,55.018,54.034,54.228,77006138
2013-06-17,54.406,54.942,54.269,54.474,73473238
2013-06-18,54.418,54.838,54.249,54.444,55243423
2013-06-19,54.4,54.43,53.34,53.34,88073468
2013-06-20,52.875,53.719,52.354,52.564,101217510
2013-06-21,52.772,52.963,51.459,52.143,136282868
2013-06-24,51.373,51.531,50.192,50.758,136104632
2013-06-25,51.159,51.424,50.293,50.77,89005037
2013-06-26,50.934,51.044,49.894,50.193,104174662
2013-06-27,50.342,50.616,49.624,49.654,95528337
2013-06-28,49.637,50.767,49.323,50.294,162907194
2013-07-01,50.777,51.988,50.594,51.604,110773592
2013-07-02,51.696,53.169,51.636,52.772,133105348
2013-07-03,53.067,53.338,52.639,53.061,68236421
2013-07-05,53.012,53.379,52.373,52.636,77618264
2013-07-08,52.974,53.086,51.784,52.34,84450347
2013-07-09,52.154,53.406,51.75,53.259,99869999
2013-07-10,52.912,53.565,52.742,53.054,79630822
2013-07-11,53.332,54.001,53.108,53.882,92421072
2013-07-12,53.928,54.197,53.395,53.782,79194541
2013-07-15,53.591,54.409,53.565,53.901,68526308
2013-07-16,53.783,54.312,53.49,54.248,61253821
2013-07-17,54.185,54.503,53.998,54.263,56361675
2013-07-18,54.648,54.834,54.301,54.442,62001395
2013-07-19,54.614,54.725,53.512,53.583,76119045
2013-07-22,54.156,54.191,53.653,53.757,58879975
2013-07-23,53.722,53.839,52.799,52.834,104095013
2013-07-24,55.35,56.062,54.887,55.549,167654294
2013-07-25,55.575,55.661,54.956,55.294,65040051
2013-07-26,54.892,55.615,54.77,55.612,56703079
2013-07-29,55.587,56.742,55.509,56.467,70304944
2013-07-30,56.738,57.647,56.649,57.164,87611380
2013-07-31,57.373,57.674,56.675,57.063,91397363
2013-08-01,57.453,57.602,57.155,57.587,58374920
2013-08-02,57.754,58.364,57.585,58.326,77680931
2013-08-05,58.595,59.35,58.279,59.198,90253887
2013-08-06,59.02,59.507,58.281,58.668,94846034
2013-08-07,58.487,58.888,58.229,58.632,84623862
2013-08-08,58.876,58.908,58.127,58.518,71992179
2013-08-09,58.214,58.448,57.583,57.686,75261692
2013-08-12,57.992,59.488,57.962,59.321,102475316
2013-08-13,59.777,62.788,59.41,62.14,247689971
2013-08-14,63.196,64.006,62.63,63.275,212698220
2013-08-15,63.011,63.77,62.082,63.199,137905580
2013-08-16,63.485,63.843,63.321,63.76,101863229
2013-08-19,64.018,65.209,63.975,64.448,143569812
2013-08-20,64.699,64.807,63.57,63.604,100809364
2013-08-21,63.923,64.376,63.621,63.764,94413423
2013-08-22,64.095,64.177,63.237,63.844,68643035
2013-08-23,63.884,63.891,63.386,63.597,62602425
2013-08-26,63.56,64.758,63.528,63.844,93075928
2013-08-27,63.212,63.785,61.73,62.016,119277658
2013-08-28,61.688,62.934,61.688,62.315,86473567
2013-08-29,62.404,63.02,62.341,62.411,67383150
2013-08-30,62.815,62.938,62.115,62.204,76186281
2013-09-03,62.59,63.54,61.86,62.015,93427692
2013-09-04,63.412,63.749,62.991,63.299,96949887
2013-09-05,63.498,63.55,62.66,62.869,66438514
2013-09-06,63.266,63.39,62.19,63.24,101035139
2013-09-09,64.097,64.471,63.91,64.248,95694905
2013-09-10,64.252,64.41,62.132,62.785,208907940
2013-09-11,59.282,60.128,59.001,59.366,252706718
2013-09-12,59.467,60.344,59.15,60.002,113586173
2013-09-13,59.575,59.891,58.988,59.012,84037714
2013-09-16,58.516,58.591,56.767,57.134,154209620
2013-09-17,56.859,58.352,56.805,57.794,112314941
2013-09-18,58.793,59.195,58.475,58.985,128274339
2013-09-19,59.748,60.396,59.562,59.947,113625925
2013-09-20,60.675,60.74,59.149,59.327,196567885
2013-09-23,62.972,63.075,61.26,62.281,214151210
2013-09-24,62.816,62.891,61.918,62.085,102072629
2013-09-25,62.125,62.15,61.109,61.121,89126892
2013-09-26,61.688,62.013,61.422,61.718,66608811
2013-09-27,61.405,61.521,61.022,61.278,64109173
2013-09-30,60.932,61.495,60.571,60.868,72672851
2013-10-01,60.73,62.088,60.721,61.938,99415528
2013-10-02,61.64,62.424,61.401,62.139,81163878
2013-10-03,62.262,62.496,61.025,61.359,90769460
2013-10-04,61.417,61.513,60.746,61.311,72804434
2013-10-07,61.763,62.535,61.606,61.908,87735810
2013-10-08,62.188,62.281,60.997,61.046,81631074
2013-10-09,61.518,61.913,60.709,61.766,84837264
2013-10-10,62.365,62.5,61.822,62.15,78142223
2013-10-11,61.816,62.683,61.583,62.553,75254902
2013-10-14,62.174,63.16,62.115,62.964,73590308
2013-10-15,63.15,63.718,62.897,63.297,89847886
2013-10-16,63.566,63.788,63.369,63.609,70470835
2013-10-17,63.465,64.07,63.425,64.037,71144246
2013-10-18,64.224,64.641,64.193,64.597,81679345
2013-10-21,64.956,66.553,64.928,66.179,111496674
2013-10-22,66.821,67.078,64.487,65.99,150166775
2013-10-23,65.877,66.724,65.877,66.635,88180380
2013-10-24,66.64,67.589,66.316,67.516,108160684
2013-10-25,67.441,67.683,66.652,66.763,94981686
2013-10-28,67.151,67.402,66.411,67.26,154108922
2013-10-29,68.069,68.449,65.311,65.584,178873828
2013-10-30,65.929,66.959,65.628,66.628,99633390
2013-10-31,67.027,67.345,66.555,66.734,77120638
2013-11-01,66.564,66.614,65.476,66.012,77308728
2013-11-04,66.143,66.872,65.852,66.863,68730736
2013-11-05,66.583,67.136,66.387,66.695,74658835
2013-11-06,66.918,67.009,66.162,66.506,62428052
2013-11-07,66.335,66.801,65.418,65.431,73404379
2013-11-08,65.699,66.535,65.444,66.462,78010761
2013-11-11,66.391,66.605,65.675,66.269,63527335
2013-11-12,66.092,66.89,66.009,66.394,57155806
2013-11-13,66.152,66.674,66.003,66.471,55093625
2013-11-14,66.749,67.575,66.629,67.433,78982585
2013-11-15,67.232,67.549,66.963,67.026,88891926
2013-11-18,67.026,67.31,66.162,66.216,68425490
2013-11-19,66.266,66.824,66.13,66.331,58430392
2013-11-20,66.292,66.444,65.666,65.754,54254046
2013-11-21,66.082,66.546,65.583,66.536,73267360
2013-11-22,66.328,66.663,66.203,66.366,62523986
2013-11-25,66.52,67.142,66.517,66.867,64149611
2013-11-26,66.908,68.452,66.9,68.1,112132603
2013-11-27,68.474,69.71,68.1,69.705,101532945
2013-11-29,70.154,71.285,69.94,70.997,88990682
2013-12-02,71.243,72.051,70.324,70.378,132138677
2013-12-03,71.282,72.31,71.2,72.304,125981340
2013-12-04,72.201,72.671,71.601,72.136,105579662
2013-12-05,73.113,73.432,72.314,72.506,125056073
2013-12-06,72.238,72.359,71.442,71.502,96241132
2013-12-09,71.612,72.722,71.612,72.317,89576519
2013-12-10,71.953,72.503,71.649,72.206,77664819
2013-12-11,72.391,72.898,71.458,71.67,100556113
2013-12-12,71.782,72.18,71.503,71.567,73322162
2013-12-13,71.861,71.866,70.687,70.787,93000306
2013-12-16,70.862,71.833,70.861,71.177,78978706
2013-12-17,70.962,71.426,70.653,70.858,64191544
2013-12-18,70.182,70.406,68.791,70.318,158178571
2013-12-19,70.14,70.221,69.42,69.513,89687529
2013-12-20,69.636,70.425,69.559,70.096,121901941
2013-12-23,72.519,72.865,71.849,72.784,140093831
2013-12-24,72.762,73.011,72.269,72.478,46870422
2013-12-26,72.53,72.711,71.93,71.994,57014371
2013-12-27,71.984,72.059,71.434,71.511,63119903
2013-12-30,71.172,71.511,70.517,70.799,70869056
2013-12-31,70.754,71.659,70.73,71.625,62434818
2014-01-02,70.945,71.117,70.479,70.621,65750417
2014-01-03,70.587,70.691,69.001,69.068,109909174
2014-01-06,68.617,69.812,68.126,69.445,115534080
2014-01-07,69.495,69.705,68.679,68.95,89045066
2014-01-08,68.792,69.654,68.776,69.387,72348565
2014-01-09,69.812,69.82,68.351,68.499,78110573
2014-01-10,68.921,69.046,67.808,68.039,85368533
2014-01-13,67.658,69.264,67.655,68.398,106028486
2014-01-14,68.716,69.802,68.644,69.759,93593549
2014-01-15,70.67,71.524,70.431,71.159,109961477
2014-01-16,70.846,71.096,70.434,70.762,64214679
2014-01-17,70.41,70.485,68.931,69.03,121219584
2014-01-21,69.058,70.23,68.999,70.104,91919729
2014-01-22,70.334,71.149,69.94,70.413,106447318
2014-01-23,70.214,71.05,69.557,71.01,112862848
2014-01-24,70.73,70.937,69.551,69.717,121037399
2014-01-27,70.279,70.832,69.678,70.283,159699274
2014-01-28,64.952,65.754,64.097,64.668,298257817
2014-01-29,64.354,64.775,63.658,63.935,140779032
2014-01-30,64.164,64.668,63.416,63.809,189892075
2014-01-31,63.231,64.032,63.013,63.913,130085688
2014-02-03,64.171,64.823,63.746,64.032,112493640
2014-02-04,64.584,65.045,64.192,64.955,105417284
2014-02-05,64.671,65.787,64.636,65.444,91968260
2014-02-06,65.51,65.953,65.221,65.824,71701441
2014-02-07,66.928,67.163,66.452,66.746,104099742
2014-02-10,66.536,68.328,66.532,67.942,96109710
2014-02-11,68.151,69.066,68.008,68.838,78545474
2014-02-12,68.965,69.301,68.49,68.833,85712714
2014-02-13,68.67,69.976,68.61,69.925,85542528
2014-02-14,69.675,70.126,69.512,69.871,76115908
2014-02-18,70.114,70.794,70.077,70.128,72565282
2014-02-19,69.965,70.24,68.629,69.02,87340672
2014-02-20,68.43,68.972,67.943,68.221,85088046
2014-02-21,68.406,68.659,67.378,67.461,77558344
2014-02-24,67.19,68.061,67.101,67.755,80386598
2014-02-25,67.998,68.016,66.915,67.053,64679283
2014-02-26,67.353,67.43,66.224,66.448,76847940
2014-02-27,66.419,67.915,66.279,67.771,83993038
2014-02-28,67.954,68.423,67.061,67.59,103479448
2014-03-03,67.172,68.157,67.15,67.783,66467096
2014-03-04,68.201,68.41,67.784,68.232,72120922
2014-03-05,68.189,68.682,67.961,68.377,55661083
2014-03-06,68.428,68.641,67.829,68.167,51596203
2014-03-07,68.287,68.327,67.565,68.129,61585520
2014-03-10,67.864,68.499,67.862,68.189,49708862
2014-03-11,68.774,69.194,68.404,68.853,78079932
2014-03-12,68.65,69.018,68.33,68.92,55830825
2014-03-13,69.029,69.312,67.965,68.157,71669072
2014-03-14,67.916,68.186,67.171,67.389,65955871
2014-03-17,67.718,68.068,67.538,67.656,55486749
2014-03-18,67.543,68.325,67.454,68.253,58291160
2014-03-19,68.364,68.872,67.943,68.235,62475715
2014-03-20,68.072,68.412,67.729,67.906,57947978
2014-03-21,68.32,68.554,67.603,68.44,104121859
2014-03-24,69.157,69.421,68.722,69.255,98908361
2014-03-25,69.549,70.096,69.305,69.995,78496518
2014-03-26,70.194,70.513,69.209,69.327,83355623
2014-03-27,69.342,69.549,68.728,69.032,61739435
2014-03-28,69.139,69.219,68.617,68.955,55770339
2014-03-31,69.259,69.461,68.834,68.937,46806282
2014-04-01,69.068,69.596,68.942,69.568,55765927
2014-04-02,69.663,69.802,69.389,69.685,50039567
2014-04-03,69.535,69.678,69.053,69.2,45203803
2014-04-04,69.355,69.355,68.148,68.305,76507140
2014-04-07,67.85,68.187,67.028,67.235,80508912
2014-04-08,67.453,67.574,66.622,67.23,67802439
2014-04-09,67.111,68.135,67.047,68.113,57288151
2014-04-10,68.16,68.361,67.193,67.236,66610498
2014-04-11,66.699,67.151,66.419,66.737,75589053
2014-04-14,67.016,67.065,66.429,67,57202301
2014-04-15,66.824,66.995,65.673,66.526,74063142
2014-04-16,66.538,66.927,66.036,66.657,59723403
2014-04-17,66.809,67.783,66.683,67.421,79074551
2014-04-21,67.473,68.348,67.299,68.224,50766098
2014-04-22,67.858,68.306,67.626,68.289,56335724
2014-04-23,67.955,68.218,67.359,67.398,108956310
2014-04-24,72.979,73.208,72.02,72.924,211214484
2014-04-25,72.508,73.466,72.434,73.458,108458503
2014-04-28,73.57,76.516,73.538,76.302,186068168
2014-04-29,76.257,76.548,75.714,76.079,93724573
2014-04-30,76.118,76.987,75.751,75.787,126992042
2014-05-01,76.036,76.398,75.309,75.967,67874363
2014-05-02,76.099,76.316,75.739,76.109,53212838
2014-05-05,75.793,77.191,75.776,77.185,79742044
2014-05-06,77.293,77.63,76.344,76.344,104113091
2014-05-07,76.45,76.715,75.485,76.079,78586375
2014-05-08,75.974,76.772,75.734,75.942,63620975
2014-05-09,75.494,75.715,74.952,75.628,80605187
2014-05-12,75.877,76.675,75.865,76.567,58964402
2014-05-13,76.459,76.788,76.289,76.688,44159444
2014-05-14,76.516,77.158,76.426,76.703,45970401
2014-05-15,76.81,77.054,75.949,76.049,63771346
2014-05-16,76.025,77.174,75.609,77.173,76395970
2014-05-19,77.217,78.441,77.149,78.087,87802400
2014-05-20,78.077,78.319,77.587,78.1,64852868
2014-05-21,77.986,78.358,77.759,78.308,54439961
2014-05-22,78.345,78.765,78.02,78.434,55517628
2014-05-23,78.431,79.395,78.328,79.319,64152786
2014-05-27,79.515,80.833,79.511,80.803,96433763
2014-05-28,80.852,81.345,80.564,80.592,87255814
2014-05-29,81.09,82.258,81.079,82.062,104050111
2014-05-30,82.399,83.198,81.224,81.758,155917444
2014-06-02,81.878,81.991,80.398,81.194,102083361
2014-06-03,81.17,82.497,81.143,82.341,80964487
2014-06-04,82.327,83.679,82.156,83.28,92739093
2014-06-05,83.46,83.868,82.995,83.608,83959257
2014-06-06,83.938,84.112,83.236,83.378,96831174
2014-06-09,83.806,84.876,82.951,84.712,83296692
2014-06-10,85.646,85.936,84.595,85.209,69383320
2014-06-11,85.103,85.671,84.506,84.859,50476638
2014-06-12,85.012,85.094,83.085,83.439,60499508
2014-06-13,83.358,83.572,82.163,82.523,60290978
2014-06-16,82.734,83.853,82.68,83.358,39312061
2014-06-17,83.456,83.806,82.994,83.248,32860367
2014-06-18,83.421,83.439,82.587,83.339,37051161
2014-06-19,83.439,83.447,82.579,83.047,39275864
2014-06-20,83.038,83.673,82.18,82.19,111551288
2014-06-23,82.56,82.833,81.911,82.117,48308853
2014-06-24,82.046,82.941,81.542,81.62,43168729
2014-06-25,81.56,82.001,81.051,81.693,40768112
2014-06-26,81.702,82.316,81.187,82.18,36067819
2014-06-27,82.108,83.178,82.062,83.158,70802733
